City,Country,Continent,Month,AvgTemperature
Minneapolis St. Paul,US,North America,6,20.32896296296295
Minneapolis St. Paul,US,North America,7,23.82996415770606
Minneapolis St. Paul,US,North America,8,22.13526881720431
Minneapolis St. Paul,US,North America,9,17.556148148148104
Minneapolis St. Paul,US,North America,10,9.89555555555557
Minneapolis St. Paul,US,North America,11,1.8037777777778017
Minneapolis St. Paul,US,North America,12,-5.8411469534050235
Jackson,US,North America,1,8.072856355114432
Jackson,US,North America,2,10.387150415721846
Jackson,US,North America,3,14.36993382961126
Jackson,US,North America,4,18.098931623931563
Jackson,US,North America,5,22.536590524534702
Jackson,US,North America,6,25.314888888888905
Jackson,US,North America,7,27.137849462365605
Jackson,US,North America,8,26.78537634408603
Jackson,US,North America,9,24.33488888888891
Jackson,US,North America,10,18.712186379928326
Jackson,US,North America,11,12.74377777777777
Jackson,US,North America,12,8.932544802867376
Tupelo,US,North America,1,5.749793217535171
Tupelo,US,North America,2,8.02184429327288
Tupelo,US,North America,3,12.342156051833465
Tupelo,US,North America,4,16.869373219373262
Tupelo,US,North America,5,21.640651438240198
Tupelo,US,North America,6,24.68548148148146
Tupelo,US,North America,7,26.978853046594946
Tupelo,US,North America,8,26.41749103942651
Tupelo,US,North America,9,23.380518518518475
Tupelo,US,North America,10,17.343010752688183
Tupelo,US,North America,11,11.108222222222233
Tupelo,US,North America,12,6.713476702508972
Kansas City,US,North America,1,-1.5516266887234567
Kansas City,US,North America,2,0.9668178382463961
Kansas City,US,North America,3,6.7872208436724595
Kansas City,US,North America,4,12.781552706552693
Kansas City,US,North America,5,18.293288212069953
Kansas City,US,North America,6,22.977777777777803
Kansas City,US,North America,7,25.84043010752689
Kansas City,US,North America,8,24.789390681003532
Kansas City,US,North America,9,20.188962962962982
Kansas City,US,North America,10,13.731827956989243
Kansas City,US,North America,11,6.805481481481503
Kansas City,US,North America,12,0.21598566308243664
St Louis,US,North America,1,0.18314033636616026
St Louis,US,North America,2,2.608541194255483
St Louis,US,North America,3,8.046732837055421
St Louis,US,North America,4,14.281125356125338
St Louis,US,North America,5,19.84461364918221
St Louis,US,North America,6,23.940148148148175
St Louis,US,North America,7,26.922222222222228
St Louis,US,North America,8,25.80229390681005
St Louis,US,North America,9,21.635629629629634
St Louis,US,North America,10,15.184372759856622
St Louis,US,North America,11,8.208518518518536
St Louis,US,North America,12,2.162437275985655
Billings,US,North America,1,-2.9184587813620038
Billings,US,North America,2,-1.9321995464852766
Billings,US,North America,3,2.699200441135924
Billings,US,North America,4,6.693376068376106
Billings,US,North America,5,11.458262831359242
Billings,US,North America,6,16.330814814814797
Billings,US,North America,7,23.38888888888884
Billings,US,North America,8,21.99949820788534
Billings,US,North America,9,16.050444444444476
Billings,US,North America,10,8.837275985663098
Billings,US,North America,11,2.4750370370370374
Billings,US,North America,12,-3.041935483870978
Great Falls,US,North America,1,-3.3709677419354773
Great Falls,US,North America,2,-3.171806500377931
Great Falls,US,North America,3,0.9165977391783602
Great Falls,US,North America,4,4.297863247863268
Great Falls,US,North America,5,9.792442188381314
Great Falls,US,North America,6,13.806074074074088
Great Falls,US,North America,7,20.897060931899667
Great Falls,US,North America,8,19.561505376344066
Great Falls,US,North America,9,13.99755555555553
Great Falls,US,North America,10,7.4395698924731
Great Falls,US,North America,11,1.552296296296297
Great Falls,US,North America,12,-3.536272401433664
Helena,US,North America,1,-4.9377584780810615
Helena,US,North America,2,-2.948072562358281
Helena,US,North America,3,1.7431072511717716
Helena,US,North America,4,6.376994301994278
Helena,US,North America,5,11.628759000423521
Helena,US,North America,6,16.054518518518528
Helena,US,North America,7,21.96523297491042
Helena,US,North America,8,20.152544802867393
Helena,US,North America,9,14.229111111111093
Helena,US,North America,10,7.394050179211484
Helena,US,North America,11,0.5652592592592577
Helena,US,North America,12,-5.0042293906809965
Lincoln,US,North America,1,-4.262682657843945
Lincoln,US,North America,2,-1.7176114890400562
Lincoln,US,North America,3,4.579955886407498
Lincoln,US,North America,4,9.901495726495739
Lincoln,US,North America,5,16.16434010152282
Lincoln,US,North America,6,21.52407407407408
Lincoln,US,North America,7,25.627885304659475
Lincoln,US,North America,8,23.92867383512546
Lincoln,US,North America,9,19.28599999999996
Lincoln,US,North America,10,12.017060931899664
Lincoln,US,North America,11,4.396666666666648
Lincoln,US,North America,12,-2.4792114695340572
North Platte,US,North America,1,-4.209470636889978
North Platte,US,North America,2,-2.4495086923658445
North Platte,US,North America,3,3.4700854700854813
North Platte,US,North America,4,8.25356125356125
North Platte,US,North America,5,14.377044557247578
North Platte,US,North America,6,20.16659259259259
North Platte,US,North America,7,23.913189964157645
North Platte,US,North America,8,22.216344086021518
North Platte,US,North America,9,17.307407407407396
North Platte,US,North America,10,9.519784946236575
North Platte,US,North America,11,2.1336296296296293
North Platte,US,North America,12,-3.8687455197132437
Omaha,US,North America,1,-4.611938240970497
Omaha,US,North America,2,-2.2866969009826104
Omaha,US,North America,3,4.2744692583402175
Omaha,US,North America,4,11.050071225071234
Omaha,US,North America,5,17.14318950930624
Omaha,US,North America,6,22.411259259259282
Omaha,US,North America,7,25.440215053763488
Omaha,US,North America,8,23.62365591397852
Omaha,US,North America,9,19.258296296296308
Omaha,US,North America,10,12.072903225806458
Omaha,US,North America,11,4.339777777777785
Omaha,US,North America,12,-2.691111111111102
Reno,US,North America,1,2.1064240419079203
Reno,US,North America,2,4.111262282690863
Reno,US,North America,3,7.408740005514202
Reno,US,North America,4,10.434045584045602
Reno,US,North America,5,15.47602932882119
Reno,US,North America,6,20.336888888888886
Reno,US,North America,7,25.230681003584177
Reno,US,North America,8,23.80078853046594
Reno,US,North America,9,18.979037037037035
Reno,US,North America,10,12.181935483870948
Reno,US,North America,11,6.145037037037023
Reno,US,North America,12,1.3678136200716848
Las Vegas,US,North America,1,9.470567962503383
Las Vegas,US,North America,2,11.757747543461868
Las Vegas,US,North America,3,15.97504824924179
Las Vegas,US,North America,4,19.80341880341879
Las Vegas,US,North America,5,25.391497461928978
Las Vegas,US,North America,6,30.44222222222224
Las Vegas,US,North America,7,34.322365591397805
Las Vegas,US,North America,8,33.10035842293906
Las Vegas,US,North America,9,28.606444444444453
Las Vegas,US,North America,10,21.190967741935463
Las Vegas,US,North America,11,14.178370370370317
Las Vegas,US,North America,12,8.47741935483869
Concord,US,North America,1,-5.114212848083806
Concord,US,North America,2,-3.6400604686319107
Concord,US,North America,3,0.14088778604909338
Concord,US,North America,4,5.884544159544155
Concord,US,North America,5,12.453186689227259
Concord,US,North America,6,17.267481481481465
Concord,US,North America,7,19.39856630824373
Concord,US,North America,8,20.128028673835068
Concord,US,North America,9,16.149555555555573
Concord,US,North America,10,9.590609318996412
Concord,US,North America,11,3.4960740740740843
Concord,US,North America,12,-2.276272401433703
Atlantic City,US,North America,1,1.3471877584780698
Atlantic City,US,North America,2,2.4170823885109547
Atlantic City,US,North America,3,5.796319272125707
Atlantic City,US,North America,4,10.395156695156693
Atlantic City,US,North America,5,16.185208685843214
Atlantic City,US,North America,6,21.265555555555505
Atlantic City,US,North America,7,23.91261648745517
Atlantic City,US,North America,8,23.41548387096779
Atlantic City,US,North America,9,19.51585185185182
Atlantic City,US,North America,10,14.095770609319002
Atlantic City,US,North America,11,7.876518518518509
Atlantic City,US,North America,12,3.6065232974910284
Newark,US,North America,1,0.5794044665012363
Newark,US,North America,2,1.967951625094481
Newark,US,North America,3,5.856079404466515
Newark,US,North America,4,11.717521367521368
Newark,US,North America,5,17.19550197405525
Newark,US,North America,6,21.998518518518544
Newark,US,North America,7,25.535268817204308
Newark,US,North America,8,24.409103942652386
Newark,US,North America,9,20.652962962962945
Newark,US,North America,10,14.460358422939029
Newark,US,North America,11,8.379037037036987
Newark,US,North America,12,3.160215053763421
Albuquerque,US,North America,1,2.7586848635235643
Albuquerque,US,North America,2,5.734467120181392
Albuquerque,US,North America,3,9.66273779983458
Albuquerque,US,North America,4,13.517022792022813
Albuquerque,US,North America,5,19.148688663282613
Albuquerque,US,North America,6,24.33985185185183
Albuquerque,US,North America,7,25.881863799283153
Albuquerque,US,North America,8,24.519426523297536
Albuquerque,US,North America,9,21.224444444444455
Albuquerque,US,North America,10,14.738279569892484
Albuquerque,US,North America,11,7.938962962962942
Albuquerque,US,North America,12,2.29304659498208
Albany,US,North America,1,-4.042666115246774
Albany,US,North America,2,-2.574981103552544
Albany,US,North America,3,1.9245244003308553
Albany,US,North America,4,8.67293447293445
Albany,US,North America,5,15.138042865200228
Albany,US,North America,6,19.500074074074075
Albany,US,North America,7,22.606953405017897
Albany,US,North America,8,21.36559139784949
Albany,US,North America,9,17.279407407407408
Albany,US,North America,10,10.803369175627259
Albany,US,North America,11,4.601925925925915
Albany,US,North America,12,-1.1062365591397731
Buffalo,US,North America,1,-3.4729114971050397
Buffalo,US,North America,2,-2.9197278911564677
Buffalo,US,North America,3,1.1133167907361496
Buffalo,US,North America,4,7.2068376068375875
Buffalo,US,North America,5,14.214960518894502
Buffalo,US,North America,6,18.964814814814808
Buffalo,US,North America,7,22.050035842293912
Buffalo,US,North America,8,21.144229390680998
Buffalo,US,North America,9,17.443111111111097
Buffalo,US,North America,10,11.175842293906852
Buffalo,US,North America,11,4.986666666666634
Buffalo,US,North America,12,-0.6321146953405096
New York City,US,North America,1,1.059760132340786
New York City,US,North America,2,2.2479213907785103
New York City,US,North America,3,5.701199338296108
New York City,US,North America,4,11.312393162393144
New York City,US,North America,5,16.617033276931725
New York City,US,North America,6,21.41125925925926
New York City,US,North America,7,25.60745519713262
New York City,US,North America,8,24.80387096774191
New York City,US,North America,9,21.121851851851876
New York City,US,North America,10,15.22444444444447
New York City,US,North America,11,9.155555555555562
New York City,US,North America,12,3.9094623655913887
Rochester,US,North America,1,-3.353460159911786
Rochester,US,North America,2,-2.533257747543457
Rochester,US,North America,3,1.5213675213674884
Rochester,US,North America,4,7.663390313390295
Rochester,US,North America,5,14.575789622109438
Rochester,US,North America,6,17.739037037037058
Rochester,US,North America,7,21.962365591397784
Rochester,US,North America,8,20.713978494623653
Rochester,US,North America,9,17.103333333333353
Rochester,US,North America,10,11.074121863799265
Rochester,US,North America,11,4.931851851851848
Rochester,US,North America,12,-0.5945519713261898
Syracuse,US,North America,1,-3.9234215605183587
Syracuse,US,North America,2,-2.998261526832956
Syracuse,US,North America,3,1.2087124345188727
Syracuse,US,North America,4,7.879273504273509
Syracuse,US,North America,5,14.754653130287636
Syracuse,US,North America,6,19.001629629629583
Syracuse,US,North America,7,22.31103942652323
Syracuse,US,North America,8,21.126021505376343
Syracuse,US,North America,9,17.11251851851854
Syracuse,US,North America,10,10.98953405017917
Syracuse,US,North America,11,4.798666666666662
Syracuse,US,North America,12,-1.0130465949820768
Asheville,US,North America,1,2.9064653984008655
Asheville,US,North America,2,4.832123960695351
Asheville,US,North America,3,8.535842293906803
Asheville,US,North America,4,13.379772079772067
Asheville,US,North America,5,15.982021996615876
Asheville,US,North America,6,20.291777777777785
Asheville,US,North America,7,21.872616487455222
Asheville,US,North America,8,22.050179211469565
Asheville,US,North America,9,19.14370370370366
Asheville,US,North America,10,13.596200716845866
Asheville,US,North America,11,7.983555555555537
Asheville,US,North America,12,4.137992831541201
Charlotte,US,North America,1,5.6515715467328285
Charlotte,US,North America,2,7.640060468631889
Charlotte,US,North America,3,11.529018472566857
Charlotte,US,North America,4,16.24501424501424
Charlotte,US,North America,5,20.626974055273553
Charlotte,US,North America,6,24.02577777777778
Charlotte,US,North America,7,26.045519713261598
Charlotte,US,North America,8,25.282365591397912
Charlotte,US,North America,9,22.311185185185153
Charlotte,US,North America,10,16.568028673835112
Charlotte,US,North America,11,10.735481481481505
Charlotte,US,North America,12,6.850609318996419
Greensboro,US,North America,1,4.116556382685405
Greensboro,US,North America,2,6.000529100529152
Greensboro,US,North America,3,10.030741659773902
Greensboro,US,North America,4,14.710256410256399
Greensboro,US,North America,5,19.373589960518895
Greensboro,US,North America,6,23.280740740740764
Greensboro,US,North America,7,25.44824372759859
Greensboro,US,North America,8,24.550035842293894
Greensboro,US,North America,9,21.293777777777805
Greensboro,US,North America,10,15.603440860215024
Greensboro,US,North America,11,9.721777777777747
Greensboro,US,North America,12,5.471899641577068
Raleigh Durham,US,North America,1,5.178866832092659
Raleigh Durham,US,North America,2,6.981632653061215
Raleigh Durham,US,North America,3,10.657292528260307
Raleigh Durham,US,North America,4,15.804059829059831
Raleigh Durham,US,North America,5,20.07959672870841
Raleigh Durham,US,North America,6,23.90688888888884
Raleigh Durham,US,North America,7,26.17806451612907
Raleigh Durham,US,North America,8,25.295268817204267
Raleigh Durham,US,North America,9,21.949259259259254
Raleigh Durham,US,North America,10,16.15849462365589
Raleigh Durham,US,North America,11,10.30377777777778
Raleigh Durham,US,North America,12,6.4305376344086165
Bismarck,US,North America,1,-10.313275434243176
Bismarck,US,North America,2,-7.969085411942562
Bismarck,US,North America,3,-2.025641025641028
Bismarck,US,North America,4,4.872934472934472
Bismarck,US,North America,5,12.699027072758035
Bismarck,US,North America,6,18.2540740740741
Bismarck,US,North America,7,22.347455197132586
Bismarck,US,North America,8,20.870465949820762
Bismarck,US,North America,9,15.264370370370374
Bismarck,US,North America,10,7.2491756272401595
Bismarck,US,North America,11,-1.0611111111110993
Bismarck,US,North America,12,-8.02422939068101
Fargo,US,North America,1,-12.201199338296114
Fargo,US,North America,2,-10.05192743764172
Fargo,US,North America,3,-2.6625310173697296
Fargo,US,North America,4,5.567663817663838
Fargo,US,North America,5,13.667019176536893
Fargo,US,North America,6,18.990592592592595
Fargo,US,North America,7,22.064229390680964
Fargo,US,North America,8,20.51254480286736
Fargo,US,North America,9,15.718962962962962
Fargo,US,North America,10,7.835770609318997
Fargo,US,North America,11,-0.9897777777777724
Fargo,US,North America,12,-9.05483870967742
Akron Canton,US,North America,1,-2.788116901020137
Akron Canton,US,North America,2,-1.3780045351473962
Akron Canton,US,North America,3,3.271436448855813
Akron Canton,US,North America,4,9.768233618233618
Akron Canton,US,North America,5,15.753807106598982
Akron Canton,US,North America,6,20.02303703703704
Akron Canton,US,North America,7,22.539784946236587
Akron Canton,US,North America,8,21.52043010752688
Akron Canton,US,North America,9,17.84540740740741
Akron Canton,US,North America,10,11.633906810035855
Akron Canton,US,North America,11,5.233555555555556
Akron Canton,US,North America,12,-0.3032258064516174
Cincinnati,US,North America,1,-0.36621174524399713
Cincinnati,US,North America,2,1.5019652305366786
Cincinnati,US,North America,3,6.462227736421317
Cincinnati,US,North America,4,12.565883190883161
Cincinnati,US,North America,5,17.89812464749013
Cincinnati,US,North America,6,21.837777777777806
Cincinnati,US,North America,7,24.198709677419313
Cincinnati,US,North America,8,23.70874551971323
Cincinnati,US,North America,9,19.926148148148144
Cincinnati,US,North America,10,13.508745519713246
Cincinnati,US,North America,11,6.906222222222216
Cincinnati,US,North America,12,1.6371326164874764
Cleveland,US,North America,1,-2.122553074165978
Cleveland,US,North America,2,-0.9606953892668102
Cleveland,US,North America,3,3.3240281224152333
Cleveland,US,North America,4,9.602706552706561
Cleveland,US,North America,5,15.87697405527351
Cleveland,US,North America,6,20.574148148148158
Cleveland,US,North America,7,23.210179211469512
Cleveland,US,North America,8,22.325806451612934
Cleveland,US,North America,9,18.614074074074093
Cleveland,US,North America,10,12.506451612903236
Cleveland,US,North America,11,6.124222222222207
Cleveland,US,North America,12,0.37577060931899176
Dayton,US,North America,1,-2.032051282051294
Dayton,US,North America,2,-0.23136810279667308
Dayton,US,North America,3,4.843603529087391
Dayton,US,North America,4,11.263390313390305
Dayton,US,North America,5,17.111745628877596
Dayton,US,North America,6,21.287407407407443
Dayton,US,North America,7,23.396845878136233
Dayton,US,North America,8,22.597204301075223
Dayton,US,North America,9,18.920148148148158
Dayton,US,North America,10,12.648028673835089
Dayton,US,North America,11,5.9099259259259425
Dayton,US,North America,12,0.2066666666666666
Toledo,US,North America,1,-3.248138957816396
Toledo,US,North America,2,-1.9384731670445967
Toledo,US,North America,3,3.0274331403363854
Toledo,US,North America,4,9.491310541310563
Toledo,US,North America,5,15.740411731528468
Toledo,US,North America,6,20.504666666666658
Toledo,US,North America,7,23.122724014336946
Toledo,US,North America,8,21.8904659498208
Toledo,US,North America,9,17.967259259259322
Toledo,US,North America,10,11.520788530465964
Toledo,US,North America,11,5.087555555555569
Toledo,US,North America,12,-0.8316129032258108
Youngstown,US,North America,1,-2.8630410807830033
Youngstown,US,North America,2,-1.6019652305366625
Youngstown,US,North America,3,2.8442928039702093
Youngstown,US,North America,4,9.301638176638171
Youngstown,US,North America,5,15.17301184433169
Youngstown,US,North America,6,19.26651851851846
Youngstown,US,North America,7,21.810609318996413
Youngstown,US,North America,8,20.59512544802868
Youngstown,US,North America,9,17.093777777777746
Youngstown,US,North America,10,11.237347670250905
Youngstown,US,North America,11,5.142370370370371
Youngstown,US,North America,12,-0.3429390681003615
Oklahoma City,US,North America,1,3.6594292803970023
Oklahoma City,US,North America,2,6.004081632653033
Oklahoma City,US,North America,3,10.825337744692597
Oklahoma City,US,North America,4,14.979202279202323
Oklahoma City,US,North America,5,20.38219120135362
Oklahoma City,US,North America,6,24.50888888888892
Oklahoma City,US,North America,7,27.99261648745518
Oklahoma City,US,North America,8,27.3336917562724
Oklahoma City,US,North America,9,23.00800000000003
Oklahoma City,US,North America,10,16.53032258064514
Oklahoma City,US,North America,11,10.11814814814817
Oklahoma City,US,North America,12,4.16767025089606
Tulsa,US,North America,1,3.443410532120209
Tulsa,US,North America,2,5.93499622071051
Tulsa,US,North America,3,10.919216983733103
Tulsa,US,North America,4,16.051638176638203
Tulsa,US,North America,5,20.9173011844331
Tulsa,US,North America,6,25.13911111111112
Tulsa,US,North America,7,28.562078853046597
Tulsa,US,North America,8,27.865017921146993
Tulsa,US,North America,9,23.29474074074072
Tulsa,US,North America,10,16.86279569892472
Tulsa,US,North America,11,10.47985185185185
Tulsa,US,North America,12,4.400215053763452
Eugene,US,North America,1,4.967810862972167
Eugene,US,North America,2,5.806727135298557
Eugene,US,North America,3,7.763165150261963
Eugene,US,North America,4,9.715811965811948
Eugene,US,North America,5,12.675549915397605
Eugene,US,North America,6,15.501481481481468
Eugene,US,North America,7,19.822508960573504
Eugene,US,North America,8,19.55096774193548
Eugene,US,North America,9,16.358000000000015
Eugene,US,North America,10,11.485663082437286
Eugene,US,North America,11,7.480444444444424
Eugene,US,North America,12,4.053548387096776
Medford,US,North America,1,4.225875379101194
Medford,US,North America,2,6.114965986394563
Medford,US,North America,3,8.039564378274045
Medford,US,North America,4,10.347008547008556
Medford,US,North America,5,15.21228144388045
Medford,US,North America,6,18.680740740740752
Medford,US,North America,7,24.131827956989266
Medford,US,North America,8,23.266093189964156
Medford,US,North America,9,19.008148148148145
Medford,US,North America,10,12.676344086021507
Medford,US,North America,11,7.174370370370377
Medford,US,North America,12,3.3954838709677464
Salem,US,North America,1,5.20540391508134
Salem,US,North America,2,6.0651549508692035
Salem,US,North America,3,8.0355665839537
Salem,US,North America,4,9.605982905982891
Salem,US,North America,5,12.839114495205884
Salem,US,North America,6,14.156296296296311
Salem,US,North America,7,20.34860215053761
Salem,US,North America,8,20.006953405017935
Salem,US,North America,9,16.872222222222245
Salem,US,North America,10,11.972688172043023
Salem,US,North America,11,7.875037037037048
Salem,US,North America,12,4.4210752688172406
Allentown,US,North America,1,-1.2969396195202836
Allentown,US,North America,2,0.13544973544973182
Allentown,US,North America,3,4.5166804521643416
Allentown,US,North America,4,10.635185185185192
Allentown,US,North America,5,16.362803158488454
Allentown,US,North America,6,20.121629629629652
Allentown,US,North America,7,23.751326164874556
Allentown,US,North America,8,22.482724014336927
Allentown,US,North America,9,18.540370370370407
Allentown,US,North America,10,12.471971326164859
Allentown,US,North America,11,6.25318518518518
Allentown,US,North America,12,1.131756272401449
Erie,US,North America,1,-2.2966639095671484
Erie,US,North America,2,-1.7944066515495254
Erie,US,North America,3,2.1038047973531664
Erie,US,North America,4,8.02272079772076
Erie,US,North America,5,14.629935138183832
Erie,US,North America,6,19.502296296296258
Erie,US,North America,7,22.44344086021505
Erie,US,North America,8,21.729175627240117
Erie,US,North America,9,18.14696296296298
Erie,US,North America,10,12.086666666666664
Erie,US,North America,11,6.02740740740742
Erie,US,North America,12,0.5063799283154167
Harrisburg,US,North America,1,-0.5610439068100348
Harrisburg,US,North America,2,0.645648967551631
Harrisburg,US,North America,3,5.384744623655943
Harrisburg,US,North America,4,11.493634259259254
Harrisburg,US,North America,5,16.75660842293902
Harrisburg,US,North America,6,21.41909722222219
Harrisburg,US,North America,7,24.39975358422936
Harrisburg,US,North America,8,23.37869623655914
Harrisburg,US,North America,9,19.20366504291348
Harrisburg,US,North America,10,12.783632019115892
Harrisburg,US,North America,11,7.182839506172856
Harrisburg,US,North America,12,1.2362007168458828
Philadelphia,US,North America,1,1.1026330300523866
Philadelphia,US,North America,2,2.47437641723357
Philadelphia,US,North America,3,6.519368624207347
Philadelphia,US,North America,4,12.462321937321924
Philadelphia,US,North America,5,17.86590524534684
Philadelphia,US,North America,6,22.527777777777736
Philadelphia,US,North America,7,25.809605734767032
Philadelphia,US,North America,8,24.797634408602153
Philadelphia,US,North America,9,21.006444444444412
Philadelphia,US,North America,10,14.835913978494672
Philadelphia,US,North America,11,8.680000000000005
Philadelphia,US,North America,12,3.510179211469529
Pittsburgh,US,North America,1,-1.6701819685690427
Pittsburgh,US,North America,2,-0.2035525321239678
Pittsburgh,US,North America,3,4.370554177005796
Pittsburgh,US,North America,4,10.88454415954414
Pittsburgh,US,North America,5,15.262760857304025
Pittsburgh,US,North America,6,19.177333333333372
Pittsburgh,US,North America,7,22.817060931899636
Pittsburgh,US,North America,8,22.00637992831544
Pittsburgh,US,North America,9,18.2508888888889
Pittsburgh,US,North America,10,12.070967741935496
Pittsburgh,US,North America,11,5.881185185185211
Pittsburgh,US,North America,12,0.6603584229390493
Wilkes Barre,US,North America,1,-2.942859112213944
Wilkes Barre,US,North America,2,-1.230385487528335
Wilkes Barre,US,North America,3,2.748138957816373
Wilkes Barre,US,North America,4,9.220655270655232
Wilkes Barre,US,North America,5,15.335800902425266
Wilkes Barre,US,North America,6,19.25288888888885
Wilkes Barre,US,North America,7,22.242652329749053
Wilkes Barre,US,North America,8,21.28709677419352
Wilkes Barre,US,North America,9,17.444000000000003
Wilkes Barre,US,North America,10,11.280716845878144
Wilkes Barre,US,North America,11,5.390222222222209
Wilkes Barre,US,North America,12,-0.06121863799281652
Rhode Island,US,North America,1,-0.8893713813068556
Rhode Island,US,North America,2,0.20430839002267634
Rhode Island,US,North America,3,3.670457678522179
Rhode Island,US,North America,4,9.210754985754997
Rhode Island,US,North America,5,14.410391990975787
Rhode Island,US,North America,6,18.526814814814905
Rhode Island,US,North America,7,23.293118279569846
Rhode Island,US,North America,8,22.300143369175583
Rhode Island,US,North America,9,18.497333333333362
Rhode Island,US,North America,10,12.58451612903226
Rhode Island,US,North America,11,6.897333333333329
Rhode Island,US,North America,12,1.7625806451612804
Charleston,US,North America,1,5.454266611524719
Charleston,US,North America,2,7.227437641723321
Charleston,US,North America,3,11.14471326164874
Charleston,US,North America,4,16.09825498575499
Charleston,US,North America,5,20.2877538071066
Charleston,US,North America,6,23.413555555555476
Charleston,US,North America,7,25.460071684587817
Charleston,US,North America,8,24.693476702509013
Charleston,US,North America,9,21.852740740740728
Charleston,US,North America,10,16.552795698924754
Charleston,US,North America,11,10.47914814814819
Charleston,US,North America,12,6.798279569892397
Columbia,US,North America,1,7.666804521643197
Columbia,US,North America,2,9.661526832955392
Columbia,US,North America,3,13.505720981527428
Columbia,US,North America,4,18.1104700854701
Columbia,US,North America,5,22.304639029892854
Columbia,US,North America,6,25.546444444444464
Columbia,US,North America,7,27.501648745519713
Columbia,US,North America,8,26.73369175627237
Columbia,US,North America,9,24.001703703703715
Columbia,US,North America,10,18.249820788530453
Columbia,US,North America,11,12.15318518518517
Columbia,US,North America,12,8.519139784946248
Rapid City,US,North America,1,-4.106768679349339
Rapid City,US,North America,2,-3.1769463340891986
Rapid City,US,North America,3,1.628549765646541
Rapid City,US,North America,4,6.712179487179451
Rapid City,US,North America,5,12.32494359842078
Rapid City,US,North America,6,17.843703703703707
Rapid City,US,North America,7,23.017849462365557
Rapid City,US,North America,8,21.482508960573483
Rapid City,US,North America,9,16.245407407407406
Rapid City,US,North America,10,8.136415770609311
Rapid City,US,North America,11,1.6802222222222223
Rapid City,US,North America,12,-4.038422939068105
Sioux Falls,US,North America,1,-8.01592224979321
Sioux Falls,US,North America,2,-5.7743764172335466
Sioux Falls,US,North America,3,0.7562034739453891
Sioux Falls,US,North America,4,8.004985754985764
Sioux Falls,US,North America,5,14.506909193457457
Sioux Falls,US,North America,6,20.13200000000002
Sioux Falls,US,North America,7,23.46035842293908
Sioux Falls,US,North America,8,21.681935483870923
Sioux Falls,US,North America,9,17.13022222222223
Sioux Falls,US,North America,10,9.467383512544798
Sioux Falls,US,North America,11,1.3593333333333233
Sioux Falls,US,North America,12,-5.919139784946223
Chattanooga,US,North America,1,5.048111386821065
Chattanooga,US,North America,2,7.204308390022662
Chattanooga,US,North America,3,11.353873724841444
Chattanooga,US,North America,4,15.946794871794879
Chattanooga,US,North America,5,20.530597856739966
Chattanooga,US,North America,6,23.90399999999995
Chattanooga,US,North America,7,26.357491039426513
Chattanooga,US,North America,8,25.974336917562763
Chattanooga,US,North America,9,22.756666666666636
Chattanooga,US,North America,10,16.60931899641578
Chattanooga,US,North America,11,10.218148148148098
Chattanooga,US,North America,12,6.198494623655932
Knoxville,US,North America,1,3.832368348497397
Knoxville,US,North America,2,6.00370370370371
Knoxville,US,North America,3,10.311414392059525
Knoxville,US,North America,4,14.763034188034156
Knoxville,US,North America,5,19.726804850535807
Knoxville,US,North America,6,23.838592592592533
Knoxville,US,North America,7,25.358709677419395
Knoxville,US,North America,8,24.969677419354827
Knoxville,US,North America,9,21.84622222222227
Knoxville,US,North America,10,15.656630824372737
Knoxville,US,North America,11,9.304592592592595
Knoxville,US,North America,12,5.078422939068087
Memphis,US,North America,1,5.477529638819962
Memphis,US,North America,2,7.754043839758079
Memphis,US,North America,3,12.30114419630548
Memphis,US,North America,4,17.277279202279253
Memphis,US,North America,5,22.23371404399323
Memphis,US,North America,6,25.926962962963003
Memphis,US,North America,7,27.91103942652329
Memphis,US,North America,8,27.504731182795677
Memphis,US,North America,9,24.34437037037035
Memphis,US,North America,10,18.06688172043008
Memphis,US,North America,11,11.508444444444446
Memphis,US,North America,12,6.707670250896069
Nashville,US,North America,1,4.018610421836198
Nashville,US,North America,2,6.106878306878289
Nashville,US,North America,3,10.606630824372761
Nashville,US,North America,4,15.750142450142448
Nashville,US,North America,5,20.34637619853357
Nashville,US,North America,6,24.080962962962936
Nashville,US,North America,7,26.471469534050186
Nashville,US,North America,8,25.84967741935483
Nashville,US,North America,9,22.522666666666638
Nashville,US,North America,10,16.290681003584258
Nashville,US,North America,11,9.976518518518516
Nashville,US,North America,12,5.4203584229390716
Abilene,US,North America,1,7.033912324234927
Abilene,US,North America,2,9.408541194255507
Abilene,US,North America,3,13.629514750482453
Abilene,US,North America,4,18.129629629629672
Abilene,US,North America,5,22.477932882120655
Abilene,US,North America,6,25.360222222222156
Abilene,US,North America,7,28.561505376344073
Abilene,US,North America,8,28.078422939068073
Abilene,US,North America,9,24.26718518518517
Abilene,US,North America,10,18.79483870967742
Abilene,US,North America,11,12.550074074074091
Abilene,US,North America,12,6.99327033218785
Amarillo,US,North America,1,2.8434656741108415
Amarillo,US,North America,2,4.549584278155695
Amarillo,US,North America,3,9.073063137579275
Amarillo,US,North America,4,13.090455840455835
Amarillo,US,North America,5,18.94754653130288
Amarillo,US,North America,6,23.456592592592596
Amarillo,US,North America,7,26.156774193548344
Amarillo,US,North America,8,24.93706093189963
